Trid,TrNameLabel,TrainerType,IsStrong,BattleType,DataType,MoneyRate,ChangeGem,Poke1.DevId,Poke1.FormId,Poke1.Sex,Poke1.Item,Poke1.Level,Poke1.BallId,Poke1.WazaType,Poke1.Waza1.WazaId,Poke1.Waza2.PointUp,Poke1.Waza1.WazaId,Poke2.Waza1.PointUp,Poke1.Waza3.WazaId,Poke1.Waza3.PointUp,Poke1.Waza4.WazaId,Poke1.Waza4.PointUp,Poke1.GemType,Poke1.Seikaku,Poke1.Tokusei,Poke1.TalentType,Poke1.TalentValue.Hp,Poke1.TalentValue.Atk,Poke1.TalentValue.Def,Poke1.TalentValue.SpAtk,Poke1.TalentValue.SpDef,Poke1.TalentValue.Agi,Poke1.TalentVnum,Poke1.EffortValue.Hp,Poke1.EffortValue.Atk,Poke1.EffortValue.Def,Poke1.EffortValue.SpAtk,Poke1.EffortValue.SpDef,Poke1.EffortValue.Agi,Poke1.RareType,Poke1.ScaleType,Poke1.ScaleValue,Poke2.DevId,Poke2.FormId,Poke2.Sex,Poke2.Item,Poke2.Level,Poke2.BallId,Poke2.WazaType,Poke2.Waza1.WazaId,Poke2.Waza2.PointUp,Poke2.Waza1.WazaId,Poke2.Waza1.PointUp,Poke2.Waza3.WazaId,Poke2.Waza3.PointUp,Poke2.Waza4.WazaId,Poke2.Waza4.PointUp,Poke2.GemType,Poke2.Seikaku,Poke2.Tokusei,Poke2.TalentType,Poke2.TalentValue.Hp,Poke2.TalentValue.Atk,Poke2.TalentValue.Def,Poke2.TalentValue.SpAtk,Poke2.TalentValue.SpDef,Poke2.TalentValue.Agi,Poke2.TalentVnum,Poke2.EffortValue.Hp,Poke2.EffortValue.Atk,Poke2.EffortValue.Def,Poke2.EffortValue.SpAtk,Poke2.EffortValue.SpDef,Poke2.EffortValue.Agi,Poke2.RareType,Poke2.ScaleType,Poke2.ScaleValue,Poke3.DevId,Poke3.FormId,Poke3.Sex,Poke3.Item,Poke3.Level,Poke3.BallId,Poke3.WazaType,Poke3.Waza1.WazaId,Poke3.Waza2.PointUp,Poke3.Waza1.WazaId,Poke3.Waza1.PointUp,Poke3.Waza3.WazaId,Poke3.Waza3.PointUp,Poke3.Waza4.WazaId,Poke3.Waza4.PointUp,Poke3.GemType,Poke3.Seikaku,Poke3.Tokusei,Poke3.TalentType,Poke3.TalentValue.Hp,Poke3.TalentValue.Atk,Poke3.TalentValue.Def,Poke3.TalentValue.SpAtk,Poke3.TalentValue.SpDef,Poke3.TalentValue.Agi,Poke3.TalentVnum,Poke3.EffortValue.Hp,Poke3.EffortValue.Atk,Poke3.EffortValue.Def,Poke3.EffortValue.SpAtk,Poke3.EffortValue.SpDef,Poke3.EffortValue.Agi,Poke3.RareType,Poke3.ScaleType,Poke3.ScaleValue,Poke4.DevId,Poke4.FormId,Poke4.Sex,Poke4.Item,Poke4.Level,Poke4.BallId,Poke4.WazaType,Poke4.Waza1.WazaId,Poke4.Waza2.PointUp,Poke4.Waza1.WazaId,Poke4.Waza1.PointUp,Poke4.Waza3.WazaId,Poke4.Waza3.PointUp,Poke4.Waza4.WazaId,Poke4.Waza4.PointUp,Poke4.GemType,Poke4.Seikaku,Poke4.Tokusei,Poke4.TalentType,Poke4.TalentValue.Hp,Poke4.TalentValue.Atk,Poke4.TalentValue.Def,Poke4.TalentValue.SpAtk,Poke4.TalentValue.SpDef,Poke4.TalentValue.Agi,Poke4.TalentVnum,Poke4.EffortValue.Hp,Poke4.EffortValue.Atk,Poke4.EffortValue.Def,Poke4.EffortValue.SpAtk,Poke4.EffortValue.SpDef,Poke4.EffortValue.Agi,Poke4.RareType,Poke4.ScaleType,Poke4.ScaleValue,Poke5.DevId,Poke5.FormId,Poke5.Sex,Poke5.Item,Poke5.Level,Poke5.BallId,Poke5.WazaType,Poke5.Waza1.WazaId,Poke5.Waza2.PointUp,Poke5.Waza1.WazaId,Poke5.Waza1.PointUp,Poke5.Waza3.WazaId,Poke5.Waza3.PointUp,Poke5.Waza4.WazaId,Poke5.Waza4.PointUp,Poke5.GemType,Poke5.Seikaku,Poke5.Tokusei,Poke5.TalentType,Poke5.TalentValue.Hp,Poke5.TalentValue.Atk,Poke5.TalentValue.Def,Poke5.TalentValue.SpAtk,Poke5.TalentValue.SpDef,Poke5.TalentValue.Agi,Poke5.TalentVnum,Poke5.EffortValue.Hp,Poke5.EffortValue.Atk,Poke5.EffortValue.Def,Poke5.EffortValue.SpAtk,Poke5.EffortValue.SpDef,Poke5.EffortValue.Agi,Poke5.RareType,Poke5.ScaleType,Poke5.ScaleValue,Poke6.DevId,Poke6.FormId,Poke6.Sex,Poke6.Item,Poke6.Level,Poke6.BallId,Poke6.WazaType,Poke6.Waza1.WazaId,Poke6.Waza2.PointUp,Poke6.Waza1.WazaId,Poke6.Waza1.PointUp,Poke6.Waza3.WazaId,Poke6.Waza3.PointUp,Poke6.Waza4.WazaId,Poke6.Waza4.PointUp,Poke6.GemType,Poke6.Seikaku,Poke6.Tokusei,Poke6.TalentType,Poke6.TalentValue.Hp,Poke6.TalentValue.Atk,Poke6.TalentValue.Def,Poke6.TalentValue.SpAtk,Poke6.TalentValue.SpDef,Poke6.TalentValue.Agi,Poke6.TalentVnum,Poke6.EffortValue.Hp,Poke6.EffortValue.Atk,Poke6.EffortValue.Def,Poke6.EffortValue.SpAtk,Poke6.EffortValue.SpDef,Poke6.EffortValue.Agi,Poke6.RareType,Poke6.ScaleType,Poke6.ScaleValue,AiBasic,AiHigh,AiExpert,AiDouble,AiRaid,AiWeak,AiItem,AiChange,PopupLabelNormal1,PopupLabelNormal2,PopupLabelPinch1,PopupLabelPinch2
raid_assist_NPC_40,TRNAME_RAID_ASSIST_06,sch_middle_m,false,Single,Normal,0,false,Staraptor,0,Default,None,80,Poké Ball,Manual,Brave Bird,0,Facade,0,Feather Dance,0,———,0,Flying,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_41,TRNAME_RAID_ASSIST_07,karate,false,Single,Normal,0,false,Tauros,1,Default,None,80,Poké Ball,Manual,Raging Bull,0,Work Up,0,Assurance,0,———,0,Grass,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_42,TRNAME_RAID_ASSIST_08,model,false,Single,Normal,0,false,Drifblim,0,Default,None,80,Poké Ball,Manual,Shadow Ball,0,Air Slash,0,Will-O-Wisp,0,———,0,Ghost,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_43,TRNAME_RAID_ASSIST_09,musician,false,Single,Normal,0,false,Umbreon,0,Default,None,80,Poké Ball,Manual,Dark Pulse,0,Thunder Wave,0,Psychic,0,———,0,Dark,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_44,TRNAME_RAID_ASSIST_10,sch_young_f,false,Single,Normal,0,false,Gardevoir,0,Default,None,80,Poké Ball,Manual,Psyshock,0,Dazzling Gleam,0,Life Dew,0,———,0,Psychic,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_45,TRNAME_RAID_ASSIST_11,researcher,false,Single,Normal,0,false,Corviknight,0,Default,None,80,Poké Ball,Manual,Iron Head,0,Drill Peck,0,Scary Face,0,———,0,Steel,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_46,TRNAME_RAID_ASSIST_12,waitress,false,Single,Normal,0,false,Sylveon,0,Default,None,80,Poké Ball,Manual,Moonblast,0,Quick Attack,0,Charm,0,———,0,Fairy,Hardy,Set (3),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_47,TRNAME_RAID_ASSIST_13,sch_infant_m,false,Single,Normal,0,false,Heracross,0,Default,None,80,Poké Ball,Manual,Megahorn,0,Brick Break,0,Bulk Up,0,———,0,Bug,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_48,TRNAME_RAID_ASSIST_14,sch_middle_m,false,Single,Normal,0,false,Garganacl,0,Default,None,80,Poké Ball,Manual,Rock Slide,0,Rock Tomb,0,Heavy Slam,0,———,0,Rock,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_49,TRNAME_RAID_ASSIST_15,sch_senior_m,false,Single,Normal,0,false,Mudsdale,0,Default,None,80,Poké Ball,Manual,High Horsepower,0,Rock Smash,0,Low Kick,0,———,0,Ground,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_50,TRNAME_RAID_ASSIST_16,ol,false,Single,Normal,0,false,Weavile,0,Default,None,80,Poké Ball,Manual,Night Slash,0,Ice Punch,0,Leer,0,———,0,Ice,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_51,TRNAME_RAID_ASSIST_17,ol,false,Single,Normal,0,false,Haxorus,0,Default,None,80,Poké Ball,Manual,Dragon Claw,0,Facade,0,Scary Face,0,———,0,Default,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
raid_assist_NPC_52,TRNAME_RAID_ASSIST_18,ol,false,Single,Normal,0,false,Clodsire,0,Default,None,80,Poké Ball,Manual,Poison Jab,0,Stomping Tantrum,0,Toxic,0,———,0,Default,Hardy,Set (1),Value,31,10,31,10,31,31,0,252,0,128,0,128,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,true,false,false,false,,,,
rehoru_01,TRNAME_REHOORU,teacher_rehoru,false,Single,Normal,50,true,Zoroark,0,Female,None,65,Poké Ball,Manual,Night Daze,0,Sludge Bomb,0,Psychic,0,Flamethrower,0,Default,Hardy,Set (1),Value,20,20,20,20,20,20,0,0,0,0,0,0,0,Not Rare,Value,128,Seviper,0,Male,None,65,Poké Ball,Manual,Glare,0,Gunk Shot,0,Psychic Fangs,0,Crunch,0,Default,Hardy,Set (1),Value,20,20,20,20,20,20,0,0,0,0,0,0,0,Default,Value,128,Grumpig,0,Male,None,65,Poké Ball,Manual,Psychic,0,Power Gem,0,Flash Cannon,0,Earth Power,0,Default,Hardy,Set (1),Value,20,20,20,20,20,20,0,0,0,0,0,0,0,Default,Value,128,Lumineon,0,Male,None,65,Poké Ball,Manual,Dazzling Gleam,0,Whirlpool,0,Air Slash,0,Ice Beam,0,Default,Hardy,Set (1),Value,20,20,20,20,20,20,0,0,0,0,0,0,0,Default,Value,128,Scizor,0,Male,None,65,Poké Ball,Manual,X-Scissor,0,Aerial Ace,0,Thief,0,Bullet Punch,0,Default,Hardy,Set (2),Value,20,20,20,20,20,20,0,0,0,0,0,0,0,Default,Value,128,Gengar,0,Male,None,66,Poké Ball,Manual,Shadow Ball,0,Sucker Punch,0,Sludge Bomb,0,Fire Punch,0,Ghost,Hardy,Set (1),Value,25,25,25,25,25,25,0,252,0,0,0,0,0,Default,Value,128,true,true,true,false,false,false,false,false,,,,
richf_01,TRNAME_NEA,richf,false,Single,Normal,80,false,Meowth,0,Female,None,22,Luxury Ball,Manual,Pay Day,0,Bite,0,———,0,———,0,Default,Default,Set (2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
rival_01,TRNAME_NEMO,rival_01,false,Single,Normal,10,false,Yungoos,0,Default,None,3,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
rival_01_hono,TRNAME_NEMO,rival_01,false,Single,Normal,15,false,Sprigatito,0,Male,None,5,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Hardy,Set (1),Value,25,25,25,25,25,25,0,0,0,0,0,0,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,true,false,false,,,,
rival_01_kusa,TRNAME_NEMO,rival_01,false,Single,Normal,15,false,Quaxly,0,Male,None,5,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Hardy,Set (1),Value,25,25,25,25,25,25,0,0,0,0,0,0,0,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,true,false,false,,,,
