MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMax	HitMin	Inflict	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	StatAmps	Affinity	FlagMakesContact	FlagCharge	FlagRecharge	FlagProtect	FlagReflectable	FlagSnatch	FlagMirror	FlagPunch	FlagSound	FlagDance	FlagGravity	FlagDefrost	FlagDistanceTriple	FlagHeal	FlagIgnoreSubstitute	FlagFailSkyBattle	FlagAnimateAlly	FlagMetronome	FlagFailEncore	FlagFailMeFirst	FlagFutureAttack	FlagPressure	FlagCombo	FlagNoSleepTalk	FlagNoAssist	FlagFailCopycat	FlagFailMimic	FlagFailInstruct	FlagPowder	FlagBite	FlagBullet	FlagNoMultiHit	FlagNoEffectiveness	FlagSheerForce	FlagSlicing	FlagWind	Unknown56	Unknown57	Unknown58	Unknown59	Unknown60	Unused61	Unused62	Unused63	Unused64	Unused65	Unused66	Unused67	Unused68	Unused69	Unused70	FlagCantUseTwice	FlagNoSketch
484	True	8	0	1	1	100	10	0	0	0	0|0|0|0|0	0	0	291	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
485	False	13	0	2	120	100	10	0	0	0	0|0|0|0|0	0	0	292	0	0	4	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
486	True	12	0	2	1	100	10	0	0	0	0|0|0|0|0	0	0	293	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
487	True	10	13	0	0	100	20	0	0	0	0|0|0|0|0	0	0	294	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
488	True	9	7	1	50	100	20	0	0	0	0|0|0|0|0	0	0	295	0	0	0	5|1|100|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
489	True	3	2	0	0	101	20	0	0	0	0|0|0|0|0	0	0	322	0	0	7	1|1|0|2|1|0|6|1|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
490	True	1	6	1	65	100	20	0	0	0	0|0|0|0|0	0	0	20	0	0	0	5|-1|100|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
491	True	3	6	2	40	100	20	0	0	0	0|0|0|0|0	0	0	296	0	0	0	4|-2|100|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
492	True	16	0	1	95	100	15	0	0	0	0|0|0|0|0	0	0	297	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
493	True	0	13	0	0	100	15	0	0	0	0|0|0|0|0	0	0	298	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
494	True	0	13	0	0	100	15	0	0	0	0|0|0|0|0	0	0	299	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
495	True	0	13	0	0	101	15	0	0	0	0|0|0|0|0	0	0	300	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
496	True	0	0	2	60	100	15	0	0	0	0|0|0|0|0	0	0	301	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
497	True	0	0	2	40	100	15	0	0	0	0|0|0|0|0	0	0	302	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
498	False	0	0	1	70	100	20	0	0	0	0|0|0|0|0	0	0	303	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
499	True	3	0	2	50	101	15	0	0	0	0|0|0|0|0	0	0	304	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
500	True	13	0	2	20	100	10	0	0	0	0|0|0|0|0	0	0	305	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
501	True	1	11	0	0	101	15	3	0	0	0|0|0|0|0	0	0	306	0	0	12	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
502	True	13	13	0	0	101	15	2	0	0	0|0|0|0|0	0	0	307	0	0	7	0|0|0|0|0|0|0|0|0	Support	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
503	True	10	4	2	80	100	15	0	0	0	4|30|1|0|0	0	0	4	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
504	True	0	13	0	0	101	15	0	0	0	0|0|0|0|0	0	0	308	0	0	7	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
505	True	13	3	0	0	101	10	0	0	0	0|0|0|0|0	0	0	309	0	50	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	True	False	False	False	False	False	False	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
506	True	7	0	2	65	100	10	0	0	0	0|0|0|0|0	0	0	310	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
507	False	2	0	1	60	100	10	0	0	0	0|0|0|0|0	0	0	311	0	0	0	0|0|0|0|0|0|0|0|0	None	True	True	False	True	False	False	True	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
508	True	8	2	0	0	101	10	0	0	0	0|0|0|0|0	0	0	312	0	0	7	5|2|0|1|1|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
509	True	1	0	1	60	90	10	-6	0	0	0|0|0|0|0	0	0	313	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
510	True	9	0	2	60	100	15	0	0	0	0|0|0|0|0	0	0	314	0	0	5	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
511	True	16	13	0	0	100	15	0	0	0	0|0|0|0|0	0	0	315	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
512	True	2	0	1	55	100	15	0	0	0	0|0|0|0|0	0	0	317	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
513	True	0	13	0	0	101	15	0	0	0	0|0|0|0|0	0	0	318	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
514	True	0	0	1	70	100	5	0	0	0	0|0|0|0|0	0	0	319	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
515	True	1	0	2	1	100	5	0	0	0	0|0|0|0|0	0	0	320	0	0	0	0|0|0|0|0|0|0|0|0	Self	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
516	False	0	13	0	0	101	15	0	0	0	0|0|0|0|0	0	0	323	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
517	True	9	4	2	100	50	5	0	0	0	4|100|1|0|0	0	0	4	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
518	True	10	0	2	80	100	10	0	0	0	0|0|0|0|0	0	0	324	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
519	True	9	0	2	80	100	10	0	0	0	0|0|0|0|0	0	0	325	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
